"ID da resposta","Data de envio","Última página","Idioma inicial","Data de início","Data da última ação","Endereço IP","Qual é o seu gênero?","Qual a sua cor ou raça?","Ano de nascimento","Qual é o seu mais alto nível de escolaridade?","Em relação a sua organização, avalie o seu grau de concordância com as seguintes afirmações:  	  [I-Meu órgão de trabalho é capaz de recrutar pessoas com as habilidades corretas.]","Em relação a sua organização, avalie o seu grau de concordância com as seguintes afirmações:  	  [II-Promoções em meu órgão de trabalho são baseadas no mérito.]","Em relação a sua organização, avalie o seu grau de concordância com as seguintes afirmações:  	  [III-Indicações para cargos comissionados deveriam ser baseadas no mérito.]","Qual o seu nível de satisfação com o reconhecimento que você recebe por fazer um bom trabalho?","Avalie o grau de importância dos itens a seguir para nomeação a cargos comissionados.   	  [I-Competência técnica.]","Avalie o grau de importância dos itens a seguir para nomeação a cargos comissionados.   	  [II-Afiliação a partidos políticos.]","Avalie o grau de importância dos itens a seguir para nomeação a cargos comissionados.   	  [III-Especialização na carreira.]","Avalie o grau de importância dos itens a seguir para nomeação a cargos comissionados.   	  [IV-Rede de relacionamento pessoal.]","Avalie o seu grau de concordância com os itens a seguir:  	  [I-Minha percepção é que o governo utiliza ao máximo minhas habilidades.]","Avalie o seu grau de concordância com os itens a seguir:  	  [II-Em meu atual cargo sinto-me encorajado a trazer novos e melhores modos de trabalho.]","Avalie o seu grau de concordância com os itens a seguir:  	  [III-Tenho condições para tomar decisões próprias na realização do meu trabalho.]","Avalie o seu grau de concordância com os itens a seguir:  	  [IV-A aprovação de um projeto depende das minhas considerações técnicas]","Qual o nível de satisfação com o seu envolvimento nas decisões que afetam seu trabalho?","Com que frequência regras e regulamentos formais impedem que você execute seu trabalho?","Avalie o seu grau de concordância com os itens a seguir:  	  [I-Uma carreira no setor público é desejada entre os graduados das melhores universidades do país.]","Avalie o seu grau de concordância com os itens a seguir:  	  [II-Servidores nunca se beneficiam de seus cargos, exceto pelo seu salário.]","Avalie o seu grau de concordância com os itens a seguir:  	  [III-Servidores são politicamente neutros no desempenho de suas funções.]","Avalie o seu grau de concordância com os itens a seguir:  	  [IV-Servidores devem obedecer estritamente aos seus superiores.]","Avalie o seu grau de concordância com os itens a seguir:  	  [V-Servidores possuem liberdade para substituir regras formais em favor de seu próprio julgamento.]","Ter conexões políticas pode ser importante no setor público em algumas ocasiões.   	Avalie o grau de importância dos itens a seguir: [I-Obter um aumento salarial.]","Ter conexões políticas pode ser importante no setor público em algumas ocasiões.   	Avalie o grau de importância dos itens a seguir: [II-Alcançar o objetivo da política pública.]","Avalie o seu grau de concordância com os itens a seguir:  [I-A cultura organizacional de meu órgão dificulta práticas de corrupção]","Avalie o seu grau de concordância com os itens a seguir:  [II-Organizações da sociedade civil são capazes de participar do processo de tomada de decisão das políticas do meu órgão.]","Avalie o seu grau de concordância com os itens a seguir:  [III-Minha organização é cobrada em relação à obtenção de resultados.]","Avalie o seu grau de concordância com os itens a seguir:  [IV-O desempenho da minha organização é bem avaliado pela sociedade.]","Avalie o seu grau de concordância com os itens a seguir:  [V-A gestão das políticas de competência do meu órgão conta com instrumentos de coordenação entre diferentes níveis de governo.]","Avalie o seu grau de concordância com os itens a seguir:  [VI-A sociedade respeita as autoridades governamentais não eleitas.]","Os itens a seguir são obstáculos ao bom desempenho do seu órgão?  [I-Recursos humanos.]","Os itens a seguir são obstáculos ao bom desempenho do seu órgão?  [II-Orçamento.]","Os itens a seguir são obstáculos ao bom desempenho do seu órgão?  [III-Recursos tecnológicos.]","Os itens a seguir são obstáculos ao bom desempenho do seu órgão?  [IV-Estabilidade do quadro dirigente.]","Os itens a seguir são obstáculos ao bom desempenho do seu órgão?  [V-Processos de planejamento, monitoramento e avaliação.]","Os itens a seguir são obstáculos ao bom desempenho do seu órgão?  [VI-Legislação.]","Os itens a seguir são obstáculos ao bom desempenho do seu órgão?  [VII-Instrumentos de relacionamento com o Poder Judiciário e o Ministério Público.]","Os itens a seguir são obstáculos ao bom desempenho do seu órgão?  [VIII-Instrumentos de relacionamento com o Poder Legislativo.]","Os itens a seguir são obstáculos ao bom desempenho do seu órgão?  [IX-Instrumentos de coordenação interfederativa com estados e municípios.]","Os itens a seguir são obstáculos ao bom desempenho do seu órgão?  [X-Auditorias e processos de controle.]","Os itens a seguir são obstáculos ao bom desempenho do seu órgão?  [XI-Instrumentos de participação social.]","Os itens a seguir são obstáculos ao bom desempenho do seu órgão?  [XII-Acesso aos principais decisores políticos]","Os itens a seguir são obstáculos ao bom desempenho do seu órgão?  [XIII-Interferência político-partidária]","Nos últimos 12 meses, com que frequência você interagiu com:  	  [I-Outras organizações ou agências ligadas ao seu órgão.]","Nos últimos 12 meses, com que frequência você interagiu com:  	  [II-Órgãos de outros ministérios.]","Nos últimos 12 meses, com que frequência você interagiu com:  	  [III-Congresso/Parlamentares.]","Nos últimos 12 meses, com que frequência você interagiu com:  	  [IV-Judiciário/Membros do judiciário.]","Nos últimos 12 meses, com que frequência você interagiu com:  	  [V-Órgãos de controle (TCU, CGU, Ministérios Público).]","Nos últimos 12 meses, com que frequência você interagiu com:  	  [VI-Prefeituras.]","Nos últimos 12 meses, com que frequência você interagiu com:  	  [VII-Governos estaduais.]","Nos últimos 12 meses, com que frequência você interagiu com:  	  [VIII-Empresas privadas]","Nos últimos 12 meses, com que frequência você interagiu com:  	  [IX-Organizações internacionais.]","Nos últimos 12 meses, com que frequência você interagiu com:  	  [X-Organizações da sociedade civil.]","Nos últimos 12 meses, com que frequência você interagiu com:  	  [XI-Universidades e institutos de pesquisa.]","Os servidores de sua organização possuem as habilidades descritas abaixo? Avalie o seu grau de concordância com os itens a seguir: [I-Conhecimentos das políticas públicas do setor de atuação.]","Os servidores de sua organização possuem as habilidades descritas abaixo? Avalie o seu grau de concordância com os itens a seguir: [II-Habilidades de pesquisa.]","Os servidores de sua organização possuem as habilidades descritas abaixo? Avalie o seu grau de concordância com os itens a seguir: [III-Habilidades para analisar políticas públicas.]","Os servidores de sua organização possuem as habilidades descritas abaixo? Avalie o seu grau de concordância com os itens a seguir: [IV-Liderança.]","Os servidores de sua organização possuem as habilidades descritas abaixo? Avalie o seu grau de concordância com os itens a seguir: [V-Habilidades para gerenciamento de conflitos.]","Os servidores de sua organização possuem as habilidades descritas abaixo? Avalie o seu grau de concordância com os itens a seguir: [VI-Habilidades de construção de relações interpessoais.]","Os servidores de sua organização possuem as habilidades descritas abaixo? Avalie o seu grau de concordância com os itens a seguir: [VII-Habilidade de comunicação.]","Atualmente, sua organização alcançou mais ou menos resultados comparado a cinco anos atrás?","Avalie o seu grau de concordância com os itens a seguir:  	  [As políticas produzidas pela organização a qual pertenço atingiram os resultados esperados.]","Avalie o seu grau de concordância com os itens a seguir:  	  [Os recursos disponíveis foram suficientes para o cumprimento das funções da organização à qual pertenço.]","Avalie o seu grau de concordância com os itens a seguir:  	  [As habilidades requeridas dos integrantes da organização a que pertenço estiveram adequadas para o alcance de seus objetivos]","Avalie o seu grau de concordância com os itens a seguir:  	  [Minha organização é criativa e inovadora.]","Há quantos anos você atua no serviço público?","Qual é o seu vínculo com a administração pública?","Qual é o seu vínculo com a administração pública? [Outros]","Qual é a sua carreira?  ","Sua organização pertence a qual ministério?","Sua organização pertence a qual ministério? [Outros]","Você trabalha no Distrito Federal ou em outra unidade da Federação?","Em que tipo de organização você trabalha atualmente?","Em qual órgão você trabalha atualmente?","Você possui cargo comissionado?","Qual é o seu cargo comissionado?","Você é filiado a algum partido político?","I) Dois servidores pertencem à mesma carreira, porém um está a mais tempo no cargo que o outro. O servidor com menos tempo apresenta maiores habilidades técnicas e obtém nomeação a cargo comissionado antes do servidor mais antigo na carreira.  	 ","II) Um servidor público proveniente de uma família influente trabalha em um órgão que deseja estabelecer parcerias com o empresariado local. Este servidor é promomovido, nomeado para um cargo de confiança, em detrimento de outros servidores com as mesmas competências técnicas e tempo de serviço. ","III) O governo adota um sistema de promoção nas carreiras com base em pontuação e com o objetivo de promover a diversidade concede pontos extras para minorias étnico-raciais.  ","IV) O governo adota um sistema de promoção nas carreiras com base em pontuação e com o objetivo de promover a diversidade concede pontos extras para mulheres.","Tempo total"
"2744","2018-05-29 15:36:30","10","pt-BR","2018-05-29 15:06:16","2018-05-29 15:36:30","Invalid","F","4","1950","3","4","2","5","4","4","1","4","1","3","3","3","3","4","2","4","3","3","3","1","3","3","4","999","4","4","999","999","2","3","2","2","2","2","999","999","2","2","999","999","4","4","3","1","1","1","1","1","999","1","2","2","4","4","4","4","4","4","4","3","4","3","4","4","6","3","","3","A1","","2","4","conab","2","","0","4","2","1","1","1818.95"
"2746","2018-05-29 15:42:39","10","pt-BR","2018-05-29 15:09:00","2018-05-29 15:42:39","200.9.252.201","F","5","1981","2","3","2","4","3","4","1","4","2","2","2","4","2","2","2","4","2","2","3","4","4","4","3","4","4","2","4","2","4","4","2","4","4","3","4","4","4","3","3","3","3","5","5","4","4","2","3","4","5","5","1","5","4","4","4","2","1","1","3","3","3","3","4","3","3","999","","2","A15","","1","1","MINISTERIO DE MINAS E ENERGIA","1","2","0","4","1","3","3","2022.7"
"2747","2018-05-29 15:33:18","10","pt-BR","2018-05-29 15:09:15","2018-05-29 15:33:18","181.213.47.27","F","2","1950","2","999","3","5","3","4","1","4","1","1","4","3","4","3","3","5","4","3","2","3","3","3","2","2","4","4","999","999","5","5","5","5","4","4","2","2","2","999","4","4","5","2","2","1","2","2","1","1","1","1","2","1","2","2","2","3","4","4","4","2","2","2","2","2","6","1","","2","A13","","2","3","Fundação Nacional do Índio - FUNAI","2","","0","4","1","1","1","1448.43"
"2748","2018-05-29 15:20:37","10","pt-BR","2018-05-29 15:10:41","2018-05-29 15:20:37","189.9.32.130","F","2","1966","3","4","3","4","4","4","1","4","4","2","4","2","3","3","2","2","2","2","2","1","3","4","4","3","5","3","3","3","4","5","4","3","4","4","3","3","3","3","3","3","3","4","4","2","1","3","999","999","999","999","999","999","4","4","2","4","4","4","4","4","4","4","3","4","5","1","","3","A25","","1","1","Advocacia-Geral da União","2","","0","4","2","1","1","597.41"
"2749","2018-05-29 16:06:25","10","pt-BR","2018-05-29 15:10:49","2018-05-29 16:06:25","189.92.220.82","M","2","1973","4","5","5","5","5","4","1","4","1","4","5","5","4","4","2","4","4","4","2","2","1","1","4","4","4","5","4","3","3","4","4","4","3","2","2","2","2","2","4","2","2","1","1","1","1","1","5","5","4","1","2","4","3","4","3","4","3","3","3","4","4","4","4","5","4","1","","3","A3","","2","3","FIOCRUZ ","2","","0","4","1","4","4","3341.01"
"2750","2018-05-29 15:20:52","10","pt-BR","2018-05-29 15:10:51","2018-05-29 15:20:52","189.61.48.244","M","2","1974","4","4","2","5","2","4","1","4","2","3","3","2","4","3","4","4","3","3","2","3","4","2","3","3","5","3","3","4","5","5","5","3","5","5","5","5","3","3","3","4","4","999","999","1","1","1","1","1","1","1","1","1","3","4","3","4","4","3","4","4","3","1","1","1","4","1","","3","A10","","1","1","PGFN","2","","0","999","1","3","3","606.43"
"2751","2018-05-29 15:30:11","10","pt-BR","2018-05-29 15:10:58","2018-05-29 15:30:11","200.169.33.90","M","4","1971","4","3","2","5","4","4","1","4","1","4","4","4","4","4","3","3","3","4","2","1","3","3","3","2","4","4","3","3","4","4","4","4","4","3","3","3","3","4","3","3","3","4","4","1","1","3","1","1","1","1","1","1","3","4","3","3","3","3","4","4","4","2","2","2","5","1","","3","A13","","1","1","Policia Federal","1","2","0","4","1","1","1","1155.03"
"2753","2018-05-29 15:40:57","10","pt-BR","2018-05-29 15:15:04","2018-05-29 15:40:57","Invalid","M","4","1959","2","4","2","5","3","4","1","3","1","3","2","5","1","2","3","5","3","3","2","4","2","3","4","5","5","4","5","2","1","4","4","3","4","2","4","2","2","1","3","5","5","4","3","1","1","1","5","1","5","1","5","4","4","4","4","4","3","4","4","2","2","1","4","5","6","1","","2","A1","","2","4","COMPANHIA NACIONAL DE ABASTECIMENTO - CONAB","2","","0","3","1","2","3","1555.48"
"2754","2018-05-29 15:41:29","10","pt-BR","2018-05-29 15:15:19","2018-05-29 15:41:29","189.9.1.101","M","2","1965","3","5","2","4","4","3","1","2","2","4","3","4","3","4","2","3","4","2","4","2","1","3","3","4","4","2","4","4","2","3","2","2","2","2","2","2","2","2","2","3","3","1","1","1","1","1","1","1","5","1","1","1","4","4","4","4","4","4","4","5","4","3","4","4","3","2","","4","A21","","1","4","valec","1","1","0","4","1","1","1","1574.77"
"2755","2018-05-29 18:08:25","10","pt-BR","2018-05-29 15:16:36","2018-05-29 18:08:25","189.9.19.162","M","4","1985","3","3","3","5","4","4","1","4","3","3","3","4","4","3","3","4","1","2","2","2","3","3","3","2","4","3","4","4","4","4","4","4","5","3","2","3","3","4","5","5","1","1","1","1","1","2","1","2","3","1","1","1","4","3","4","4","4","4","4","4","4","2","4","3","2","1","","3","A21","","2","3","Departamento Nacional de Infraestrutura de Transportes","1","1","0","4","1","3","3","10311.6"
"2756","2018-05-29 15:26:50","10","pt-BR","2018-05-29 15:17:27","2018-05-29 15:26:50","189.125.211.126","F","2","1954","5","3","3","5","3","4","1","4","2","2","2","2","1","2","4","3","3","3","4","2","999","999","999","999","999","5","5","2","3","3","3","5","5","3","999","5","5","5","5","999","5","3","3","1","1","1","1","1","1","1","4","4","5","5","5","5","4","2","2","999","999","999","2","4","4","2","","4","A14","","1","2","Agência Nacional de Águas","1","2","0","999","999","999","999","567.21"
"2757","2018-05-29 15:34:09","10","pt-BR","2018-05-29 15:18:06","2018-05-29 15:34:09","200.252.231.10","F","4","1967","4","2","2","5","2","4","1","3","3","2","2","4","4","2","3","3","2","2","2","2","2","2","2","2","3","2","2","2","4","4","4","4","4","4","4","4","4","4","4","4","4","1","1","1","3","2","5","1","1","1","1","1","3","2","1","2","2","2","2","3","2","4","3","2","2","3","","3","A18","","2","3","FUNASA","2","","0","4","1","3","3","968.08"
"2762","2018-05-29 17:25:59","10","pt-BR","2018-05-29 15:26:16","2018-05-29 17:25:59","201.56.146.2","F","2","1970","4","4","4","4","5","4","2","2","3","4","3","2","2","4","2","4","2","2","2","1","1","4","4","3","4","4","4","3","2","5","2","2","3","3","2","2","2","2","2","3","2","5","4","4","1","5","5","5","5","1","3","5","4","5","4","2","3","3","4","3","3","2","3","3","4","2","","4","A12","","2","3","Superintendencia do Desenvolvimento da Amazonia","1","2","1","2","3","3","3","7190.66"
"2763","2018-05-29 15:58:09","10","pt-BR","2018-05-29 15:27:06","2018-05-29 15:58:09","200.198.220.131","F","4","1978","4","4","4","5","4","4","1","4","3","2","3","4","3","3","2","4","2","2","2","1","3","3","4","5","5","3","4","3","3","5","5","3","3","4","5","4","3","4","4","3","4","3","3","1","1","1","1","1","3","3","3","3","4","4","4","4","3","3","4","4","4","2","4","4","3","1","","3","999","","1","2","Agencia Nacional de Energia Eletrica (uma autarquia especial, com autonomia, não ""pertence"" a nenhum ministerio)","2","","0","4","1","4","4","1868.43"
"2765","2018-05-29 15:39:11","10","pt-BR","2018-05-29 15:31:38","2018-05-29 15:39:11","170.246.252.101","M","4","1961","4","1","1","5","5","4","1","4","2","2","4","4","4","5","3","4","2","2","2","2","2","3","4","3","3","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","5","5","4","1","3","1","1","1","1","1","1","5","3","4","4","4","4","4","4","4","4","4","4","6","1","","3","A16","","1","1","Presidencia da República","1","2","0","4","1","1","1","456.24"
"2766","2018-05-29 15:46:55","10","pt-BR","2018-05-29 15:32:51","2018-05-29 15:46:55","200.198.216.239","F","1","1983","3","2","1","5","2","4","2","4","4","2","4","1","1","4","4","3","4","3","3","3","3","4","2","1","4","1","1","3","5","3","5","4","5","4","3","3","5","3","4","3","4","2","5","1","5","5","5","5","5","2","2","4","3","2","2","1","1","1","1","2","2","1","2","3","3","1","","3","A18","","2","2","ANVISA","1","3","0","3","1","1","1","850.28"
"2769","2018-05-29 15:54:16","10","pt-BR","2018-05-29 15:36:55","2018-05-29 15:54:16","177.15.133.158","M","4","1957","1","4","3","4","3","3","1","3","3","2","4","4","2","4","3","4","4","2","3","2","2","2","5","2","4","4","4","3","4","4","2","2","4","4","4","4","4","4","4","4","4","1","1","1","1","1","1","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","4","5","2","-oth-","","999","A19","","2","2","Agencia Nacional de Transporte Terrestre","1","3","0","999","999","999","999","1044.47"
"2771","2018-05-29 15:58:29","10","pt-BR","2018-05-29 15:38:01","2018-05-29 15:58:29","189.9.55.30","M","4","1979","2","3","2","5","3","4","1","3","2","3","3","4","4","3","2","4","2","2","1","1","3","3","2","2","4","3","2","2","5","5","5","5","5","4","4","4","4","4","3","4","5","4","5","1","3","3","3","3","4","5","5","4","4","3","3","4","5","4","4","3","2","2","2","2","3","1","","3","A13","","1","3","Fundação Nacional do Índio-FUNAI","2","","0","4","4","3","4","1231.59"
"2775","2018-05-29 16:03:44","10","pt-BR","2018-05-29 15:40:18","2018-05-29 16:03:44","200.198.220.131","M","4","1963","3","4","4","2","4","3","2","3","4","2","2","5","4","4","2","2","2","2","2","2","3","2","4","4","4","2","2","2","4","4","4","2","2","4","4","4","4","4","2","2","4","4","4","1","1","2","2","1","5","2","3","2","4","4","4","2","2","4","4","4","2","2","2","2","4","1","","3","A15","","1","2","Agência Nacional de Energia Elétrica - ANEEL","2","","0","4","1","1","1","1409.16"
"2777","2018-05-29 15:54:45","10","pt-BR","2018-05-29 15:42:53","2018-05-29 15:54:45","189.9.1.130","F","2","1966","1","4","4","4","3","3","1","2","2","4","4","3","2","4","3","4","2","2","3","3","999","999","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","5","999","999","999","999","4","3","","2","A5","","1","1","CENTRO GESTOR E OPERACIONAL DO SISTEMA DE PROTEÇÃO DA AMAZÔNIA - CENSIPAM","1","1","0","999","999","999","999","716.43"
"2778","2018-05-29 16:03:06","10","pt-BR","2018-05-29 15:44:42","2018-05-29 16:03:06","200.198.212.254","F","2","1978","2","4","2","4","2","4","1","3","1","2","999","2","2","2","3","999","2","2","2","2","999","999","4","2","4","1","4","999","2","4","2","4","4","4","2","2","2","2","4","4","4","1","2","1","1","2","1","1","1","1","1","1","4","4","4","999","2","2","4","999","2","4","4","2","2","1","","2","A12","","1","1","MI","2","","0","2","1","1","1","1108.41"
"2779","2018-05-29 18:27:59","10","pt-BR","2018-05-29 15:44:46","2018-05-29 18:27:58","200.217.26.216","F","3","1968","2","1","2","5","4","4","1","3","2","3","5","4","4","4","2","5","3","2","3","2","4","4","4","4","5","3","2","4","4","4","4","4","4","2","2","5","5","2","2","2","5","5","4","1","2","4","4","4","5","1","5","4","3","4","4","3","3","3","4","4","4","3","4","4","2","1","","2","A13","","2","3","FUNDAÇÃO NACIONAL DO ÍNDIO","1","2","0","4","1","3","3","5820.68"
"2782","2018-05-29 15:58:51","10","pt-BR","2018-05-29 15:45:55","2018-05-29 15:58:51","186.228.53.250","F","5","1967","2","5","2","4","3","4","1","4","1","1","2","4","1","3","2","5","2","2","3","1","1","1","3","4","5","4","3","1","2","5","4","3","3","3","3","3","3","3","3","5","4","1","1","1","1","1","1","1","5","1","1","1","5","5","4","3","3","3","3","3","3","2","4","3","1","2","","4","A16","","2","3","IBGE","2","","0","4","1","1","1","780.82"
"2783","2018-05-29 16:16:48","10","pt-BR","2018-05-29 15:46:04","2018-05-29 16:16:48","189.9.36.2","F","2","1971","4","1","1","5","1","4","1","4","1","1","1","4","4","1","3","5","2","1","1","1","4","4","1","2","4","1","1","3","5","5","5","5","5","4","1","4","1","1","4","4","5","3","3","1","3","3","3","3","3","1","5","3","4","2","2","2","2","2","2","1","2","1","1","1","5","1","","3","A1","","2","3","INSTITUTO DE COLONIZAÇÃO E REFORMA AGRÁRIA","2","","0","4","1","4","4","1848.82"
"2784","2018-05-29 16:01:55","10","pt-BR","2018-05-29 15:51:24","2018-05-29 16:01:55","177.15.128.250","M","2","1984","4","2","2","5","4","2","3","2","4","3","4","2","3","3","3","3","3","2","3","2","1","4","4","4","3","3","4","4","5","4","3","4","3","4","5","4","2","2","2","4","2","2","2","1","1","1","1","1","4","3","3","4","4","3","3","2","3","3","3","4","2","3","2","4","1","1","","3","A14","","1","1","Serviço Florestal Brasileiro","1","1","0","3","3","1","1","634.93"
"2787","2018-05-29 16:04:49","10","pt-BR","2018-05-29 15:54:01","2018-05-29 16:04:49","200.0.81.86","M","2","1970","3","2","1","5","2","4","1","4","2","2","2","5","3","5","1","2","3","4","2","2","3","3","4","1","4","3","1","2","4","4","4","2","4","2","2","2","2","2","4","2","4","1","1","1","1","2","1","1","2","1","1","1","4","4","2","2","2","2","4","1","1","2","1","1","3","1","","3","A3","","1","2","Agencia Nacional de Telecomunicacoes","2","","1","4","3","1","1","651.78"
"2788","2018-05-29 16:09:21","10","pt-BR","2018-05-29 15:54:45","2018-05-29 16:09:21","170.83.86.243","M","2","1988","2","2","4","5","4","4","1","3","3","3","4","4","3","4","4","4","4","4","4","2","1","2","4","3","4","3","3","2","2","4","5","3","4","5","3","3","3","3","2","3","3","999","1","1","1","1","4","1","4","1","3","3","4","4","3","4","4","4","4","999","999","4","4","3","1","1","","2","A16","","2","1","IBGE","1","1","0","4","3","2","2","881.86"
"2790","2018-05-29 16:47:34","10","pt-BR","2018-05-29 15:57:04","2018-05-29 16:47:34","177.179.14.83","M","2","1949","2","4","2","5","5","4","2","4","3","2","4","5","2","2","3","4","5","5","4","2","3","4","4","2","4","4","4","1","2","4","2","4","2","2","2","2","2","2","2","4","4","1","1","1","1","1","2","1","1","1","5","1","3","3","3","3","3","2","4","2","4","2","3","3","6","1","","2","A18","","2","1","MINISTERIO DA SAUDE CEDIDO AO MUNICIPIO NO PARA NO HOSPITAL MUNICIPAL","2","","1","4","3","2","2","3034.45"
"2791","2018-05-29 16:18:10","10","pt-BR","2018-05-29 15:58:54","2018-05-29 16:18:10","201.21.36.55","F","2","1973","4","2","2","4","2","3","1","3","2","2","2","2","2","2","2","3","2","3","2","2","3","3","3","3","4","3","999","3","4","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","5","3","3","3","2","2","2","2","3","3","4","2","3","2","1","","3","A25","","2","1","AGU - Superintendência de Administração do RS","2","","0","4","1","2","2","1160.28"
"2794","2018-05-29 16:15:21","10","pt-BR","2018-05-29 16:01:59","2018-05-29 16:15:21","189.9.32.130","F","4","1973","3","999","999","5","4","4","1","4","1","5","5","4","999","5","3","2","2","2","5","2","999","999","5","1","5","999","999","999","4","4","4","2","4","2","1","5","999","1","1","999","4","5","4","1","5","5","4","1","1","1","1","5","999","999","999","999","999","999","999","5","4","2","2","5","2","1","","2","A25","","2","1","Advocacia-Geral da União","2","","0","4","1","1","1","806.92"
"2798","2018-05-29 16:30:32","10","pt-BR","2018-05-29 16:06:12","2018-05-29 16:30:32","Invalid","M","4","1972","4","3","3","4","3","4","1","4","2","2","3","4","4","4","3","4","2","2","2","2","3","3","3","1","4","4","2","3","3","2","2","3","2","2","2","2","4","2","2","4","3","2","2","1","2","2","2","1","5","1","1","2","4","4","3","3","3","3","3","3","3","4","3","4","3","1","","3","A13","","1","1","Polícia Federal","2","","0","4","2","3","3","1463.63"
"2800","2018-05-29 17:05:02","10","pt-BR","2018-05-29 16:10:43","2018-05-29 17:05:02","200.0.81.86","M","4","1963","1","4","2","5","4","4","1","4","4","2","4","4","2","4","4","4","2","1","2","1","1","4","4","4","5","3","5","3","2","4","3","2","1","2","2","2","2","999","2","1","5","2","4","1","3","1","2","2","4","1","5","1","4","3","4","2","4","4","4","4","3","2","4","4","2","1","","2","A3","","2","2","AGENCIA NACIONAL DE TELECOMUNICACOES","2","","0","4","1","1","2","3263.24"
"2801","2018-05-29 16:38:55","10","pt-BR","2018-05-29 16:10:45","2018-05-29 16:38:55","200.169.19.20","M","2","1974","2","3","2","999","4","3","999","1","3","3","4","4","999","4","3","3","999","3","999","999","1","1","999","999","4","3","3","3","2","4","4","2","2","4","3","3","999","3","3","3","999","3","3","999","2","2","2","1","1","1","3","3","4","3","4","5","5","5","5","999","999","999","4","5","1","3","","3","A21","","2","3","Trensurb","1","999","2","4","3","2","2","1695.01"
"2802","2018-05-29 16:24:25","10","pt-BR","2018-05-29 16:11:21","2018-05-29 16:24:25","168.196.123.121","M","4","1978","4","2","2","5","4","3","1","3","4","4","3","4","5","4","4","3","2","3","4","1","3","2","3","4","3","4","4","2","4","5","4","4","4","4","4","4","4","3","3","3","4","4","4","1","3","2","1","1","5","1","2","2","4","4","3","2","2","2","2","4","4","2","3","3","3","3","","3","A2","","2","4","companhia brasileira de trens urbanos","1","1","0","3","2","1","1","788.18"
"2803","2018-05-29 16:22:41","10","pt-BR","2018-05-29 16:12:32","2018-05-29 16:22:41","201.20.97.186","M","2","1972","2","4","1","5","3","4","1","3","2","3","4","4","3","4","3","999","999","3","999","2","4","4","2","3","4","4","4","4","4","4","5","2","4","3","4","4","4","2","2","4","5","1","1","1","2","1","1","2","1","1","1","2","2","2","2","3","3","2","3","4","4","2","2","3","5","1","","3","A13","","2","1","DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL","1","1","0","4","1","1","1","612.64"
"2806","2018-05-29 16:27:37","10","pt-BR","2018-05-29 16:14:51","2018-05-29 16:27:37","177.15.65.254","M","2","1957","4","5","4","4","5","3","1","3","3","4","4","4","4","4","3","3","1","1","3","2","1","3","3","2","4","4","5","3","2","2","2","3","2","2","4","3","4","3","2","3","3","5","3","1","1","2","3","5","4","2","5","4","2","4","2","4","4","3","4","2","3","4","4","4","6","1","","3","A14","","1","2","AGENCIA NACIONAL DE AGUAS","2","","0","3","1","2","2","770.88"
"2807","2018-05-29 16:32:10","10","pt-BR","2018-05-29 16:14:59","2018-05-29 16:32:10","189.61.83.169","F","4","1975","3","2","2","5","4","4","1","4","1","4","4","5","2","3","2","1","2","2","1","1","4","2","5","4","5","2","4","5","5","5","5","4","3","5","1","1","3","1","2","1","5","2","1","1","1","2","1","1","4","1","1","2","3","3","3","3","4","4","2","4","3","1","1","2","3","1","","3","A10","","1","3","Superintendência Nacional de Previdência Complementar - PREVIC","1","2","0","4","1","2","2","1035.89"
"2809","2018-05-29 16:38:03","10","pt-BR","2018-05-29 16:15:55","2018-05-29 16:38:03","187.67.242.210","F","4","1958","4","5","5","5","4","4","2","4","2","3","2","4","4","4","2","5","5","3","999","1","4","999","4","3","5","5","5","2","4","5","5","5","5","3","5","5","5","4","5","5","4","5","4","1","1","1","4","1","1","4","3","4","5","5","5","5","5","5","5","5","5","2","4","5","6","1","","3","A18","","2","3","Fiocruz/ Ministério da Saúde da família","2","","1","3","4","1","1","1332.58"
"2812","2018-05-29 16:37:46","10","pt-BR","2018-05-29 16:21:56","2018-05-29 16:37:46","189.23.119.125","M","2","1955","4","4","4","5","3","3","1","3","4","3","4","4","4","3","4","5","4","2","4","4","2","3","5","4","4","4","4","4","4","4","1","1","1","3","4","1","1","1","4","1","1","3","3","3","3","3","1","1","2","3","3","4","5","2","5","4","4","4","4","4","4","4","4","4","6","1","","3","A17","","1","1","Instituto Rio Branco","1","2","0","3","2","2","2","953.55"
"2813","2018-05-29 16:43:39","10","pt-BR","2018-05-29 16:24:35","2018-05-29 16:43:39","189.9.74.26","M","2","1958","2","4","4","5","4","3","1","3","4","3","4","4","2","3","3","5","4","3","2","2","3","3","3","2","4","4","5","3","2","5","4","3","4","4","3","3","3","2","3","3","3","1","3","1","1","1","1","1","1","1","1","1","4","4","3","4","4","4","4","2","4","2","4","4","6","3","","3","A10","","2","4","SERPRO - Serviço federal de processamento de dados ","2","","0","4","2","1","1","1147.85"
